PartnerId,DocumentDate
1142,2022-09-09
10613,2022-09-09
10112,2022-09-09
12600,2022-09-09
113,2022-09-08
11357,2022-09-08
4775,2022-09-08
8927,2022-09-08
8927,2022-09-08
11471,2022-09-08
11361,2022-09-08
1387,2022-09-08
316,2022-09-08
1098,2022-09-08
12301,2022-09-08
8473,2022-09-08
1387,2022-09-08
8028,2022-09-08
8501,2022-09-08
12523,2022-09-08
708,2022-09-08
7059,2022-09-08
9541,2022-09-08
10599,2022-09-08
1098,2022-09-08
1098,2022-09-08
10387,2022-09-08
7269,2022-09-08
10787,2022-09-08
9853,2022-09-08
7059,2022-09-08
624,2022-09-08
12266,2022-09-08
12421,2022-09-08
8682,2022-09-08
11301,2022-09-08
5820,2022-09-08
10899,2022-09-08
554,2022-09-08
12424,2022-09-08
12175,2022-09-08
954,2022-09-08
12526,2022-09-07
12355,2022-09-07
650,2022-09-07
6246,2022-09-07
689,2022-09-07
11502,2022-09-07
1846,2022-09-07
1035,2022-09-07
11572,2022-09-07
12247,2022-09-07
11350,2022-09-07
11893,2022-09-07
11966,2022-09-07
7287,2022-09-07
12411,2022-09-07
11131,2022-09-07
12427,2022-09-07
1098,2022-09-07
193,2022-09-07
12598,2022-09-07
524,2022-09-07
9712,2022-09-07
10427,2022-09-07
193,2022-09-07
12181,2022-09-07
12599,2022-09-07
12085,2022-09-07
1141,2022-09-07
6050,2022-09-07
524,2022-09-07
1098,2022-09-07
6246,2022-09-06
11159,2022-09-06
6027,2022-09-06
6246,2022-09-06
6246,2022-09-06
10236,2022-09-06
7569,2022-09-06
11444,2022-09-06
7998,2022-09-06
10949,2022-09-06
7047,2022-09-06
10766,2022-09-06
152,2022-09-06
7021,2022-09-06
9694,2022-09-06
8362,2022-09-06
10577,2022-09-06
690,2022-09-06
152,2022-09-06
12215,2022-09-06
8655,2022-09-06
1790,2022-09-06
11301,2022-09-06
1098,2022-09-06
10220,2022-09-06
12431,2022-09-06
12215,2022-09-06
5575,2022-09-06
11904,2022-09-06
770,2022-09-06
10295,2022-09-06
6557,2022-09-06
11904,2022-09-06
11173,2022-09-06
162,2022-09-06
5066,2022-09-06
505,2022-09-06
8927,2022-09-06
5094,2022-09-06
12215,2022-09-06
12215,2022-09-06
1132,2022-09-06
1098,2022-09-06
9214,2022-09-06
533,2022-09-06
11255,2022-09-05
11119,2022-09-05
4814,2022-09-05
12083,2022-09-05
12519,2022-09-05
1277,2022-09-05
7779,2022-09-05
615,2022-09-05
202,2022-09-05
11255,2022-09-05
4840,2022-09-05
9833,2022-09-05
11352,2022-09-05
1106,2022-09-05
12166,2022-09-05
6050,2022-09-05
11349,2022-09-05
6588,2022-09-05
11748,2022-09-05
1809,2022-09-05
6173,2022-09-05
11301,2022-09-05
1809,2022-09-05
10592,2022-09-05
11748,2022-09-05
10776,2022-09-05
954,2022-09-05
11748,2022-09-05
554,2022-09-05
8456,2022-09-05
11119,2022-09-05
780,2022-09-05
4518,2022-09-05
5575,2022-09-05
4518,2022-09-05
9853,2022-09-05
12516,2022-09-05
9080,2022-09-05
9080,2022-09-05
10594,2022-09-05
10594,2022-09-05
10594,2022-09-05
10756,2022-09-05
316,2022-09-05
6573,2022-09-05
1098,2022-09-05
780,2022-09-05
7189,2022-09-05
6027,2022-09-05
12279,2022-09-05
6557,2022-09-05
5394,2022-09-05
1098,2022-09-05
9866,2022-09-05
1809,2022-09-05
10920,2022-09-05
1098,2022-09-05
6050,2022-09-05
12518,2022-09-02
554,2022-09-02
6892,2022-09-02
12343,2022-09-02
5866,2022-09-02
12518,2022-09-02
1098,2022-09-02
8927,2022-09-02
10814,2022-09-02
331,2022-09-02
6050,2022-09-02
882,2022-09-02
882,2022-09-02
6011,2022-09-02
6015,2022-09-02
10470,2022-09-02
8845,2022-09-02
5390,2022-09-02
12277,2022-09-02
6805,2022-09-02
1098,2022-09-02
1098,2022-09-02
1098,2022-09-02
1098,2022-09-02
6015,2022-09-01
8845,2022-09-01
882,2022-09-01
10470,2022-09-01
7287,2022-09-01
10691,2022-09-01
5390,2022-09-01
564,2022-09-01
12277,2022-09-01
1814,2022-09-01
882,2022-09-01
6971,2022-09-01
1853,2022-09-01
9759,2022-09-01
1199,2022-09-01
10599,2022-09-01
9690,2022-09-01
698,2022-09-01
6448,2022-09-01
10961,2022-09-01
6050,2022-09-01
6805,2022-09-01
12316,2022-09-01
12411,2022-09-01
8434,2022-09-01
12424,2022-09-01
12508,2022-09-01
5394,2022-09-01
5394,2022-09-01
8878,2022-09-01
603,2022-09-01
7059,2022-09-01
8434,2022-09-01
316,2022-09-01
6358,2022-09-01
9866,2022-09-01
8231,2022-09-01
193,2022-09-01
603,2022-09-01
8191,2022-09-01
6972,2022-09-01
12281,2022-09-01
5674,2022-08-31
780,2022-08-31
11375,2022-08-31
4775,2022-08-31
8191,2022-08-31
5871,2022-08-31
10387,2022-08-31
6246,2022-08-31
10910,2022-08-31
11292,2022-08-31
10910,2022-08-31
11255,2022-08-31
6307,2022-08-31
6273,2022-08-31
524,2022-08-31
780,2022-08-31
524,2022-08-31
524,2022-08-31
5987,2022-08-31
11801,2022-08-31
11255,2022-08-31
353,2022-08-31
7287,2022-08-31
10769,2022-08-31
10756,2022-08-31
11502,2022-08-31
10341,2022-08-31
8655,2022-08-31
12070,2022-08-31
12085,2022-08-31
6342,2022-08-31
12406,2022-08-31
12070,2022-08-31
1098,2022-08-31
1098,2022-08-31
1098,2022-08-31
1098,2022-08-31
1098,2022-08-31
12593,2022-08-31
1098,2022-08-31
12593,2022-08-31
10696,2022-08-31
9866,2022-08-31
10696,2022-08-31
780,2022-08-31
10889,2022-08-31
5866,2022-08-31
11945,2022-08-31
780,2022-08-31
360,2022-08-31
12404,2022-08-31
12556,2022-08-31
12301,2022-08-31
7709,2022-08-31
9106,2022-08-30
8540,2022-08-30
1098,2022-08-30
12165,2022-08-30
505,2022-08-30
1098,2022-08-30
1098,2022-08-30
7998,2022-08-30
7361,2022-08-30
12523,2022-08-30
12406,2022-08-30
11502,2022-08-30
1155,2022-08-30
11414,2022-08-30
7059,2022-08-30
8540,2022-08-30
12355,2022-08-30
7161,2022-08-30
8923,2022-08-30
8923,2022-08-30
10634,2022-08-30
8923,2022-08-30
8191,2022-08-30
143,2022-08-30
12358,2022-08-30
8456,2022-08-30
1387,2022-08-30
10413,2022-08-30
7021,2022-08-30
11119,2022-08-30
12083,2022-08-30
12247,2022-08-30
10771,2022-08-30
9759,2022-08-30
11159,2022-08-30
9080,2022-08-30
12308,2022-08-30
554,2022-08-30
1083,2022-08-30
1098,2022-08-30
1098,2022-08-30
1098,2022-08-30
12467,2022-08-30
11168,2022-08-30
11773,2022-08-30
1098,2022-08-30
10413,2022-08-30
1098,2022-08-30
1098,2022-08-30
342,2022-08-29
12464,2022-08-29
342,2022-08-29
11399,2022-08-29
11352,2022-08-29
954,2022-08-29
7569,2022-08-29
4518,2022-08-29
11567,2022-08-29
4518,2022-08-29
9833,2022-08-29
650,2022-08-29
574,2022-08-29
11567,2022-08-29
1106,2022-08-29
11567,2022-08-29
342,2022-08-29
7570,2022-08-29
8456,2022-08-29
11119,2022-08-29
1098,2022-08-29
162,2022-08-29
554,2022-08-29
554,2022-08-29
793,2022-08-29
257,2022-08-29
11966,2022-08-29
484,2022-08-29
1098,2022-08-29
1098,2022-08-29
11605,2022-08-29
12083,2022-08-29
11119,2022-08-29
12411,2022-08-29
7128,2022-08-29
12505,2022-08-29
9831,2022-08-29
6387,2022-08-29
8362,2022-08-29
162,2022-08-29
162,2022-08-29
8655,2022-08-29
4518,2022-08-29
11246,2022-08-29
10756,2022-08-29
162,2022-08-29
11512,2022-08-29
8992,2022-08-29
9080,2022-08-29
9080,2022-08-29
5950,2022-08-29
12094,2022-08-29
8992,2022-08-29
10907,2022-08-29
6027,2022-08-29
12505,2022-08-29
864,2022-08-29
8456,2022-08-29
316,2022-08-29
1098,2022-08-29
1098,2022-08-29
10577,2022-08-29
8655,2022-08-29
9226,2022-08-29
8423,2022-08-29
161,2022-08-29
554,2022-08-29
4775,2022-08-29
1098,2022-08-29
9676,2022-08-29
12247,2022-08-26
161,2022-08-26
6557,2022-08-26
161,2022-08-26
6326,2022-08-26
6326,2022-08-26
6919,2022-08-26
1277,2022-08-26
12591,2022-08-26
6130,2022-08-26
6130,2022-08-26
6130,2022-08-26
10307,2022-08-26
10001,2022-08-26
8663,2022-08-26
1038,2022-08-26
446,2022-08-26
6130,2022-08-26
1098,2022-08-26
6130,2022-08-26
10445,2022-08-25
8680,2022-08-25
316,2022-08-25
193,2022-08-25
11197,2022-08-25
8927,2022-08-25
11813,2022-08-25
11813,2022-08-25
12426,2022-08-25
5820,2022-08-25
10387,2022-08-25
11517,2022-08-25
12263,2022-08-25
11877,2022-08-25
10599,2022-08-25
316,2022-08-25
1038,2022-08-25
7189,2022-08-25
8565,2022-08-25
11815,2022-08-25
11195,2022-08-25
12411,2022-08-25
11071,2022-08-25
11071,2022-08-25
9866,2022-08-25
5056,2022-08-25
113,2022-08-25
12590,2022-08-25
10634,2022-08-25
365,2022-08-25
5445,2022-08-25
624,2022-08-25
603,2022-08-25
12589,2022-08-24
12424,2022-08-24
6446,2022-08-24
6573,2022-08-24
442,2022-08-24
6573,2022-08-24
161,2022-08-24
6050,2022-08-24
12229,2022-08-24
6246,2022-08-24
10761,2022-08-24
4407,2022-08-24
6588,2022-08-24
6588,2022-08-24
10648,2022-08-24
4,2022-08-24
12410,2022-08-24
5902,2022-08-24
12410,2022-08-24
10771,2022-08-24
12281,2022-08-24
8028,2022-08-24
10899,2022-08-24
775,2022-08-24
8191,2022-08-24
10113,2022-08-24
6769,2022-08-24
5575,2022-08-24
917,2022-08-24
11555,2022-08-24
6027,2022-08-24
11349,2022-08-24
11187,2022-08-24
6727,2022-08-24
8191,2022-08-24
6015,2022-08-24
10899,2022-08-24
10771,2022-08-24
524,2022-08-24
10769,2022-08-24
11940,2022-08-24
7047,2022-08-24
10899,2022-08-23
1665,2022-08-23
8730,2022-08-23
10899,2022-08-23
1098,2022-08-23
9580,2022-08-23
11246,2022-08-23
1098,2022-08-23
8655,2022-08-23
10421,2022-08-23
5324,2022-08-23
505,2022-08-23
10366,2022-08-23
967,2022-08-23
6437,2022-08-23
6173,2022-08-23
1098,2022-08-23
161,2022-08-23
10307,2022-08-23
162,2022-08-23
8730,2022-08-23
554,2022-08-23
8655,2022-08-23
7570,2022-08-23
9908,2022-08-23
780,2022-08-23
316,2022-08-23
5987,2022-08-23
5987,2022-08-23
1035,2022-08-23
4775,2022-08-23
690,2022-08-23
864,2022-08-23
12301,2022-08-23
780,2022-08-23
780,2022-08-23
11471,2022-08-23
791,2022-08-23
1029,2022-08-23
1098,2022-08-23
9866,2022-08-23
10874,2022-08-23
10637,2022-08-22
10108,2022-08-22
8198,2022-08-22
6108,2022-08-22
5394,2022-08-22
1098,2022-08-22
8191,2022-08-22
6050,2022-08-22
6387,2022-08-22
9552,2022-08-22
11572,2022-08-22
316,2022-08-22
365,2022-08-22
1190,2022-08-22
11350,2022-08-22
8191,2022-08-22
7021,2022-08-22
633,2022-08-22
11301,2022-08-22
11518,2022-08-22
11352,2022-08-22
11119,2022-08-22
11119,2022-08-22
1083,2022-08-22
1106,2022-08-22
8456,2022-08-22
8042,2022-08-22
12279,2022-08-22
1141,2022-08-22
1058,2022-08-22
8362,2022-08-22
690,2022-08-22
12351,2022-08-22
12495,2022-08-22
9890,2022-08-22
162,2022-08-22
8655,2022-08-22
10132,2022-08-22
6720,2022-08-22
1106,2022-08-22
10756,2022-08-22
8682,2022-08-22
1023,2022-08-22
11797,2022-08-22
8042,2022-08-22
9676,2022-08-22
954,2022-08-22
11945,2022-08-22
9080,2022-08-22
11255,2022-08-22
4518,2022-08-22
954,2022-08-22
6108,2022-08-22
1098,2022-08-22
12083,2022-08-22
4518,2022-08-22
8191,2022-08-19
9541,2022-08-19
12424,2022-08-19
11966,2022-08-19
9694,2022-08-19
11966,2022-08-19
8655,2022-08-19
10634,2022-08-19
9106,2022-08-19
12467,2022-08-19
6919,2022-08-19
6944,2022-08-19
11555,2022-08-19
9026,2022-08-19
9652,2022-08-19
12438,2022-08-19
6326,2022-08-19
1073,2022-08-19
780,2022-08-19
10835,2022-08-19
9866,2022-08-19
11891,2022-08-19
442,2022-08-19
6557,2022-08-19
6955,2022-08-19
5866,2022-08-18
8927,2022-08-18
8927,2022-08-18
5872,2022-08-18
5866,2022-08-18
1183,2022-08-18
6250,2022-08-18
564,2022-08-18
10691,2022-08-18
1387,2022-08-18
8028,2022-08-18
6307,2022-08-18
8028,2022-08-18
11502,2022-08-18
8900,2022-08-18
6173,2022-08-18
12578,2022-08-18
667,2022-08-18
1277,2022-08-18
12247,2022-08-18
10592,2022-08-18
10504,2022-08-18
6972,2022-08-18
8878,2022-08-18
12577,2022-08-18
12322,2022-08-18
1387,2022-08-18
1809,2022-08-18
10427,2022-08-18
12281,2022-08-18
11349,2022-08-18
12519,2022-08-18
8923,2022-08-18
856,2022-08-18
697,2022-08-18
9934,2022-08-18
6050,2022-08-18
1049,2022-08-18
864,2022-08-18
10307,2022-08-18
12281,2022-08-18
650,2022-08-18
8191,2022-08-18
10599,2022-08-18
1430,2022-08-18
6027,2022-08-18
6027,2022-08-18
9831,2022-08-18
10341,2022-08-18
1098,2022-08-18
10941,2022-08-18
524,2022-08-17
11770,2022-08-17
11049,2022-08-17
1098,2022-08-17
793,2022-08-17
6727,2022-08-17
1329,2022-08-17
10756,2022-08-17
10907,2022-08-17
11741,2022-08-17
7826,2022-08-17
554,2022-08-17
11301,2022-08-17
7189,2022-08-17
524,2022-08-17
202,2022-08-17
12175,2022-08-17
7779,2022-08-17
11601,2022-08-17
690,2022-08-17
5445,2022-08-17
12176,2022-08-17
10941,2022-08-17
1098,2022-08-17
12275,2022-08-17
11195,2022-08-17
8540,2022-08-17
7998,2022-08-17
9226,2022-08-16
5820,2022-08-16
12562,2022-08-16
10072,2022-08-16
12562,2022-08-16
8992,2022-08-16
6011,2022-08-16
10756,2022-08-16
12266,2022-08-16
6246,2022-08-16
5820,2022-08-16
10023,2022-08-16
10236,2022-08-16
793,2022-08-16
257,2022-08-16
8655,2022-08-16
193,2022-08-16
10696,2022-08-16
6446,2022-08-16
6246,2022-08-16
11605,2022-08-16
9833,2022-08-16
1809,2022-08-16
6246,2022-08-16
954,2022-08-16
12411,2022-08-16
9080,2022-08-16
12402,2022-08-16
12370,2022-08-16
5039,2022-08-16
342,2022-08-16
342,2022-08-16
10594,2022-08-16
11352,2022-08-16
11301,2022-08-16
1106,2022-08-16
4814,2022-08-16
162,2022-08-16
11255,2022-08-16
505,2022-08-16
10756,2022-08-16
11813,2022-08-16
9034,2022-08-16
484,2022-08-16
1098,2022-08-16
11444,2022-08-16
12573,2022-08-16
780,2022-08-16
780,2022-08-16
8362,2022-08-16
780,2022-08-16
10899,2022-08-16
4518,2022-08-16
1804,2022-08-16
1804,2022-08-16
4518,2022-08-16
11217,2022-08-16
12431,2022-08-16
6387,2022-08-16
113,2022-08-16
12085,2022-08-16
12215,2022-08-16
11159,2022-08-16
554,2022-08-16
8379,2022-08-16
113,2022-08-16
12083,2022-08-16
11119,2022-08-16
1098,2022-08-16
4775,2022-08-16
9214,2022-08-16
9676,2022-08-16
6727,2022-08-16
12083,2022-08-16
11119,2022-08-16
6246,2022-08-16
10756,2022-08-16
9080,2022-08-16
6588,2022-08-16
12571,2022-08-16
9080,2022-08-16
12566,2022-08-16
10899,2022-08-16
1663,2022-08-16
12516,2022-08-12
11514,2022-08-12
12370,2022-08-12
10776,2022-08-12
9475,2022-08-12
11924,2022-08-12
331,2022-08-12
12424,2022-08-12
11960,2022-08-12
12279,2022-08-12
5871,2022-08-12
10771,2022-08-12
8682,2022-08-12
1141,2022-08-12
6027,2022-08-12
10711,2022-08-12
8682,2022-08-12
8231,2022-08-12
10634,2022-08-12
10874,2022-08-12
331,2022-08-12
10711,2022-08-12
1035,2022-08-12
1098,2022-08-12
1098,2022-08-12
6919,2022-08-12
8456,2022-08-12
7059,2022-08-11
8655,2022-08-11
1387,2022-08-11
316,2022-08-11
6246,2022-08-11
11984,2022-08-11
6050,2022-08-11
11325,2022-08-11
360,2022-08-11
11976,2022-08-11
8805,2022-08-11
9212,2022-08-11
1387,2022-08-11
1098,2022-08-11
12266,2022-08-11
780,2022-08-11
780,2022-08-11
9541,2022-08-11
8845,2022-08-11
12467,2022-08-11
10711,2022-08-11
1809,2022-08-11
10761,2022-08-11
6027,2022-08-11
11502,2022-08-11
12427,2022-08-11
9690,2022-08-11
1098,2022-08-11
12316,2022-08-11
8730,2022-08-11
882,2022-08-11
12070,2022-08-11
6015,2022-08-11
882,2022-08-11
6805,2022-08-11
10861,2022-08-11
5511,2022-08-11
1906,2022-08-11
1277,2022-08-11
10899,2022-08-11
10691,2022-08-11
624,2022-08-11
10470,2022-08-11
554,2022-08-11
8845,2022-08-11
12070,2022-08-11
12560,2022-08-11
11173,2022-08-11
7569,2022-08-11
1804,2022-08-11
6173,2022-08-11
1098,2022-08-11
12556,2022-08-10
8456,2022-08-10
12558,2022-08-10
10108,2022-08-10
554,2022-08-10
1139,2022-08-10
10681,2022-08-10
10809,2022-08-10
7287,2022-08-10
6387,2022-08-10
11350,2022-08-10
8927,2022-08-10
12526,2022-08-10
12526,2022-08-10
524,2022-08-10
524,2022-08-10
524,2022-08-10
524,2022-08-10
5872,2022-08-10
5872,2022-08-10
5390,2022-08-10
11536,2022-08-10
1098,2022-08-10
8655,2022-08-10
10949,2022-08-10
554,2022-08-10
864,2022-08-10
864,2022-08-10
650,2022-08-10
10577,2022-08-10
650,2022-08-10
11999,2022-08-10
10599,2022-08-10
12038,2022-08-10
12556,2022-08-10
12556,2022-08-10
12281,2022-08-09
1098,2022-08-09
6727,2022-08-09
6573,2022-08-09
7189,2022-08-09
11761,2022-08-09
12301,2022-08-09
689,2022-08-09
161,2022-08-09
11523,2022-08-09
11287,2022-08-09
12094,2022-08-09
10909,2022-08-09
12548,2022-08-09
5640,2022-08-09
6972,2022-08-09
6573,2022-08-09
10634,2022-08-09
7189,2022-08-09
12421,2022-08-09
316,2022-08-09
11801,2022-08-09
689,2022-08-09
650,2022-08-09
5722,2022-08-09
9034,2022-08-09
10949,2022-08-09
12421,2022-08-09
10112,2022-08-09
6727,2022-08-09
8448,2022-08-09
10112,2022-08-09
10941,2022-08-09
6050,2022-08-08
1790,2022-08-08
12519,2022-08-08
11349,2022-08-08
331,2022-08-08
1049,2022-08-08
316,2022-08-08
1098,2022-08-08
11301,2022-08-08
9214,2022-08-08
954,2022-08-08
954,2022-08-08
8362,2022-08-08
8191,2022-08-08
12239,2022-08-08
4518,2022-08-08
4518,2022-08-08
10470,2022-08-08
1058,2022-08-08
12083,2022-08-08
977,2022-08-08
257,2022-08-08
8845,2022-08-08
12247,2022-08-08
708,2022-08-08
11361,2022-08-08
9226,2022-08-08
11352,2022-08-08
9833,2022-08-08
484,2022-08-08
11815,2022-08-08
10637,2022-08-08
4518,2022-08-08
10756,2022-08-08
7998,2022-08-08
8655,2022-08-08
690,2022-08-08
5987,2022-08-08
1809,2022-08-08
1430,2022-08-08
1098,2022-08-08
289,2022-08-08
6557,2022-08-08
5056,2022-08-08
1191,2022-08-08
4518,2022-08-08
11444,2022-08-08
9080,2022-08-08
162,2022-08-08
9676,2022-08-08
11119,2022-08-08
11945,2022-08-08
9577,2022-08-08
11119,2022-08-08
9080,2022-08-08
6050,2022-08-08
9584,2022-08-05
10220,2022-08-05
1106,2022-08-05
10072,2022-08-05
11966,2022-08-05
6050,2022-08-05
11287,2022-08-05
11287,2022-08-05
12165,2022-08-05
6050,2022-08-05
777,2022-08-05
9652,2022-08-05
12247,2022-08-05
12355,2022-08-05
12227,2022-08-05
11438,2022-08-05
6744,2022-08-05
12547,2022-08-05
1023,2022-08-05
12395,2022-08-05
11826,2022-08-05
11826,2022-08-05
11966,2022-08-05
1186,2022-08-05
6345,2022-08-05
8936,2022-08-05
10756,2022-08-05
11255,2022-08-05
5390,2022-08-05
5904,2022-08-04
856,2022-08-04
6027,2022-08-04
1098,2022-08-04
780,2022-08-04
780,2022-08-04
11349,2022-08-04
12070,2022-08-04
12070,2022-08-04
615,2022-08-04
6919,2022-08-04
1029,2022-08-04
5866,2022-08-04
9694,2022-08-04
7128,2022-08-04
10001,2022-08-04
11301,2022-08-04
8191,2022-08-04
12263,2022-08-04
8028,2022-08-04
12406,2022-08-04
1141,2022-08-04
12215,2022-08-04
11893,2022-08-04
143,2022-08-04
8434,2022-08-04
9556,2022-08-04
9556,2022-08-04
10599,2022-08-04
1387,2022-08-04
316,2022-08-04
7128,2022-08-04
1387,2022-08-04
1085,2022-08-04
1085,2022-08-04
143,2022-08-03
954,2022-08-03
10961,2022-08-03
11379,2022-08-03
603,2022-08-03
6108,2022-08-03
8473,2022-08-03
193,2022-08-03
698,2022-08-03
1098,2022-08-03
10771,2022-08-03
7709,2022-08-03
11867,2022-08-03
1098,2022-08-03
12490,2022-08-03
10771,2022-08-03
442,2022-08-03
113,2022-08-03
12406,2022-08-03
12411,2022-08-03
6027,2022-08-03
10771,2022-08-03
11532,2022-08-03
10771,2022-08-03
11131,2022-08-03
9106,2022-08-03
1809,2022-08-03
11195,2022-08-03
1098,2022-08-03
11471,2022-08-03
12404,2022-08-02
793,2022-08-02
7021,2022-08-02
113,2022-08-02
10899,2022-08-02
4518,2022-08-02
7021,2022-08-02
4775,2022-08-02
10899,2022-08-02
10236,2022-08-02
11945,2022-08-02
12526,2022-08-02
4518,2022-08-02
113,2022-08-02
8923,2022-08-02
8923,2022-08-02
8456,2022-08-02
1019,2022-08-02
9080,2022-08-02
505,2022-08-02
9759,2022-08-02
12083,2022-08-02
316,2022-08-02
4518,2022-08-02
342,2022-08-02
9866,2022-08-02
8911,2022-08-02
12376,2022-08-02
12275,2022-08-02
12275,2022-08-02
6246,2022-08-02
6246,2022-08-02
1098,2022-08-02
1098,2022-08-02
9866,2022-08-02
11761,2022-08-02
8655,2022-08-02
10419,2022-08-02
8992,2022-08-02
12534,2022-08-02
8911,2022-08-02
12534,2022-08-02
7047,2022-08-02
1106,2022-08-01
11119,2022-08-01
11217,2022-08-01
6727,2022-08-01
10766,2022-08-01
8927,2022-08-01
12358,2022-08-01
1430,2022-08-01
9890,2022-08-01
6050,2022-08-01
8663,2022-08-01
7059,2022-08-01
6805,2022-08-01
12316,2022-08-01
10874,2022-08-01
882,2022-08-01
5390,2022-08-01
564,2022-08-01
882,2022-08-01
6015,2022-08-01
12277,2022-08-01
10470,2022-08-01
11352,2022-08-01
10691,2022-08-01
12411,2022-08-01
161,2022-08-01
554,2022-08-01
6050,2022-08-01
11173,2022-08-01
6557,2022-08-01
1199,2022-08-01
316,2022-08-01
342,2022-08-01
12508,2022-08-01
8655,2022-08-01
1658,2022-08-01
9580,2022-08-01
9214,2022-08-01
12296,2022-08-01
1098,2022-08-01
8362,2022-08-01
8655,2022-08-01
9833,2022-08-01
8362,2022-08-01
12519,2022-08-01
342,2022-08-01
1035,2022-08-01
1196,2022-08-01
202,2022-08-01
12175,2022-08-01
9676,2022-08-01
11106,2022-08-01
10023,2022-08-01
11119,2022-08-01
1387,2022-08-01
10504,2022-08-01
6250,2022-07-29
780,2022-07-29
10769,2022-07-29
10690,2022-07-29
5871,2022-07-29
624,2022-07-29
10599,2022-07-29
193,2022-07-29
1098,2022-07-29
554,2022-07-29
6173,2022-07-29
12085,2022-07-29
1186,2022-07-29
6027,2022-07-29
10599,2022-07-29
11414,2022-07-29
5488,2022-07-29
11046,2022-07-29
5488,2022-07-29
300,2022-07-29
12438,2022-07-29
8456,2022-07-29
8655,2022-07-29
12279,2022-07-29
6342,2022-07-29
624,2022-07-28
10787,2022-07-28
316,2022-07-28
10696,2022-07-28
7161,2022-07-28
316,2022-07-28
1191,2022-07-28
1191,2022-07-28
12091,2022-07-28
331,2022-07-28
954,2022-07-28
10691,2022-07-28
1191,2022-07-28
8655,2022-07-28
11325,2022-07-28
624,2022-07-28
9975,2022-07-28
12526,2022-07-28
11071,2022-07-28
8191,2022-07-28
12351,2022-07-28
12351,2022-07-28
8682,2022-07-27
4775,2022-07-27
10899,2022-07-27
8682,2022-07-27
1141,2022-07-27
12486,2022-07-27
1191,2022-07-27
9751,2022-07-27
10132,2022-07-27
11195,2022-07-27
6573,2022-07-27
12229,2022-07-27
9712,2022-07-27
10776,2022-07-27
10341,2022-07-27
10634,2022-07-27
12519,2022-07-27
12166,2022-07-27
882,2022-07-27
6805,2022-07-27
7863,2022-07-27
11350,2022-07-27
442,2022-07-27
11255,2022-07-27
10690,2022-07-27
9866,2022-07-27
1665,2022-07-27
791,2022-07-27
12529,2022-07-27
10899,2022-07-27
1190,2022-07-27
7021,2022-07-27
1023,2022-07-27
7569,2022-07-27
12115,2022-07-27
5871,2022-07-27
1059,2022-07-27
10899,2022-07-27
10648,2022-07-27
6027,2022-07-27
10771,2022-07-27
1098,2022-07-27
11250,2022-07-27
12165,2022-07-26
12094,2022-07-26
9080,2022-07-26
6560,2022-07-26
8198,2022-07-26
9080,2022-07-26
12281,2022-07-26
6050,2022-07-26
6290,2022-07-26
7059,2022-07-26
12463,2022-07-26
8992,2022-07-26
10690,2022-07-26
8448,2022-07-26
780,2022-07-26
9520,2022-07-26
8655,2022-07-26
780,2022-07-26
6273,2022-07-26
11292,2022-07-26
8655,2022-07-26
5324,2022-07-26
10387,2022-07-26
8448,2022-07-26
11119,2022-07-26
554,2022-07-26
11746,2022-07-26
7269,2022-07-26
8423,2022-07-26
8198,2022-07-26
1385,2022-07-26
1098,2022-07-26
11966,2022-07-26
12519,2022-07-26
12215,2022-07-26
9080,2022-07-26
7059,2022-07-26
6246,2022-07-26
11593,2022-07-26
5987,2022-07-26
1658,2022-07-26
6437,2022-07-26
7779,2022-07-26
12519,2022-07-26
7287,2022-07-26
9831,2022-07-26
7570,2022-07-26
1277,2022-07-26
6949,2022-07-26
975,2022-07-26
9541,2022-07-26
1098,2022-07-26
791,2022-07-26
9034,2022-07-26
6557,2022-07-26
12260,2022-07-26
476,2022-07-25
11567,2022-07-25
11301,2022-07-25
5394,2022-07-25
11119,2022-07-25
698,2022-07-25
6011,2022-07-25
1106,2022-07-25
8927,2022-07-25
8927,2022-07-25
11859,2022-07-25
11352,2022-07-25
5820,2022-07-25
9934,2022-07-25
9934,2022-07-25
162,2022-07-25
1035,2022-07-25
162,2022-07-25
162,2022-07-25
9690,2022-07-25
10691,2022-07-25
11471,2022-07-25
564,2022-07-25
6015,2022-07-25
690,2022-07-25
8655,2022-07-25
11797,2022-07-25
8456,2022-07-25
8456,2022-07-25
281,2022-07-25
5445,2022-07-25
8905,2022-07-25
162,2022-07-25
8456,2022-07-25
524,2022-07-25
524,2022-07-25
11572,2022-07-25
12411,2022-07-25
1809,2022-07-25
257,2022-07-25
1106,2022-07-25
633,2022-07-25
633,2022-07-25
162,2022-07-25
7189,2022-07-25
162,2022-07-25
11833,2022-07-25
6130,2022-07-25
6130,2022-07-25
6130,2022-07-25
6130,2022-07-25
1098,2022-07-25
12343,2022-07-25
11801,2022-07-25
12464,2022-07-25
6130,2022-07-25
1098,2022-07-25
7287,2022-07-25
10814,2022-07-25
1098,2022-07-25
1058,2022-07-25
12526,2022-07-25
6387,2022-07-25
8655,2022-07-25
8655,2022-07-25
12083,2022-07-25
12343,2022-07-25
9676,2022-07-25
5066,2022-07-25
1073,2022-07-25
9226,2022-07-25
12083,2022-07-25
12185,2022-07-25
7779,2022-07-25
6557,2022-07-25
9866,2022-07-25
9833,2022-07-25
505,2022-07-25
10941,2022-07-25
11801,2022-07-25
1098,2022-07-25
8362,2022-07-25
12091,2022-07-25
